mouse_time,condition_label,target,rotation_deg,cursorjump,targetjump,arrow_offset,aiming_target,aiming_direction,aiming_type,feedback_type,hold_duration,hold_target,phase,trialtype,mousex_rel,mousey_rel,step,points,cumulativetime,version,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,condition,qualtrics,group,date,expName,psychopyVersion,OS,frameRate,home_x,home_y,target_x,target_y,cursor_x,cursor_y,selected,max_v,movement
1.3995,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.547917,-0.630222,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.4158,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.560417,-0.630222,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.4332,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.577083,-0.630222,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.4498,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.5875,-0.630222,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.4662,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.60625,-0.630222,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.4824,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.616667,-0.630222,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.4993,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.639583,-0.633333,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.516,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.658333,-0.636444,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.5328,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.666667,-0.639556,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.5494,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.68125,-0.642667,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.5662,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.691667,-0.642667,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.5825,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.695833,-0.642667,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.5993,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.7,-0.642667,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.616,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.702083,-0.642667,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.6327,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.70625,-0.642667,1,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,0,0,1
1.6497,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.7125,-0.642667,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.6706,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.716667,-0.645778,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.6831,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.71875,-0.645778,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.6995,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.720833,-0.645778,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.7163,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.722917,-0.645778,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.7328,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.729167,-0.648889,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.7496,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.735417,-0.652,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.7663,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.741667,-0.658222,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.7829,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.658222,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.7997,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.745833,-0.658222,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.8158,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.745833,-0.658222,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.833,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.661333,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8499,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.664444,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8678,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8832,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8997,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9165,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.934,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9497,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9685,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9835,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0169,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0332,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0497,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.74375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0667,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.741667,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0835,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.7375,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.727083,-0.667556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1169,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.71875,-0.664444,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1335,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.7,-0.661333,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1498,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.679167,-0.655111,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1665,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.6625,-0.648889,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1835,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.654167,-0.642667,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.6375,-0.630222,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2167,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.627083,-0.624,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2335,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.608333,-0.614667,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2505,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.589583,-0.605333,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2667,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.570833,-0.599111,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2834,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.558333,-0.596,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3002,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.533333,-0.589778,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3166,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.520833,-0.586667,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,1,0
2.3335,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.495833,-0.580444,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.35,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.475,-0.574222,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3669,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.45625,-0.564889,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3834,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.447917,-0.555556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.4001,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.43125,-0.54,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.4168,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.422917,-0.530667,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.4335,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.410417,-0.515111,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.4502,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.397917,-0.499556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.4668,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.3875,-0.484,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.4836,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.38125,-0.477778,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5002,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.36875,-0.465333,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.517,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.358333,-0.459111,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5336,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.352083,-0.452889,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5502,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.341667,-0.446667,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5668,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.327083,-0.440444,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5838,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.320833,-0.437333,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6002,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.30625,-0.428,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6169,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.29375,-0.421778,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6337,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.289583,-0.418667,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6503,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.279167,-0.409333,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6669,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.272917,-0.403111,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.684,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.260417,-0.393778,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7007,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.247917,-0.381333,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7172,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.235417,-0.368889,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.734,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.229167,-0.362667,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7519,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.21875,-0.350222,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7672,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.214583,-0.344,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7841,cursorjump,315,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.204167,-0.331556,2,0,14.6457,4,0,0,0,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
